2024-10-24 20:10:42-log: Cannot access game frame or container.
2024-10-24 20:10:43-debug: asset-db:require-engine-code (1054ms)
2024-10-24 20:10:43-log: meshopt wasm decoder initialized
2024-10-24 20:10:43-log: [box2d]:box2d wasm lib loaded.
2024-10-24 20:10:43-log: [bullet]:bullet wasm lib loaded.
2024-10-24 20:10:43-log: Cocos Creator v3.8.2
2024-10-24 20:10:43-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:21.23MB, end 100.71MB, increase: 79.48MB
2024-10-24 20:10:45-debug: [Assets Memory track]: asset-db-plugin-enable: project start:103.03MB, end 195.22MB, increase: 92.19MB
2024-10-24 20:10:45-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:100.71MB, end 195.33MB, increase: 94.62MB
2024-10-24 20:10:45-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:102.91MB, end 195.21MB, increase: 92.30MB
2024-10-24 20:10:43-debug: [Assets Memory track]: asset-db-plugin-register: programming start:101.35MB, end 102.86MB, increase: 1.52MB
2024-10-24 20:10:45-debug: [Assets Memory track]: asset-db-plugin-enable: builder start:103.34MB, end 198.64MB, increase: 95.30MB
2024-10-24 20:10:45-debug: run package(ios) handler(enable) start
2024-10-24 20:10:45-debug: run package(mac) handler(enable) start
2024-10-24 20:10:45-debug: run package(mac) handler(enable) success!
2024-10-24 20:10:45-debug: run package(linux) handler(enable) start
2024-10-24 20:10:45-debug: run package(native) handler(enable) success!
2024-10-24 20:10:45-debug: run package(ohos) handler(enable) start
2024-10-24 20:10:45-debug: run package(ohos) handler(enable) success!
2024-10-24 20:10:45-debug: run package(openharmony) handler(enable) start
2024-10-24 20:10:45-debug: run package(openharmony) handler(enable) success!
2024-10-24 20:10:45-debug: run package(oppo-mini-game) handler(enable) start
2024-10-24 20:10:45-debug: run package(oppo-mini-game) handler(enable) success!
2024-10-24 20:10:45-debug: run package(runtime-dev-tools) handler(enable) start
2024-10-24 20:10:45-debug: run package(runtime-dev-tools) handler(enable) success!
2024-10-24 20:10:45-debug: run package(taobao-creative-app) handler(enable) start
2024-10-24 20:10:45-debug: run package(taobao-creative-app) handler(enable) success!
2024-10-24 20:10:45-debug: run package(taobao-mini-game) handler(enable) start
2024-10-24 20:10:45-debug: run package(ios) handler(enable) success!
2024-10-24 20:10:45-debug: run package(vivo-mini-game) handler(enable) start
2024-10-24 20:10:45-debug: run package(vivo-mini-game) handler(enable) success!
2024-10-24 20:10:45-debug: run package(linux) handler(enable) success!
2024-10-24 20:10:45-debug: run package(native) handler(enable) start
2024-10-24 20:10:45-debug: run package(web-mobile) handler(enable) start
2024-10-24 20:10:45-debug: run package(web-mobile) handler(enable) success!
2024-10-24 20:10:45-debug: run package(wechatgame) handler(enable) start
2024-10-24 20:10:45-debug: run package(web-desktop) handler(enable) success!
2024-10-24 20:10:45-debug: run package(wechatprogram) handler(enable) start
2024-10-24 20:10:45-debug: run package(wechatprogram) handler(enable) success!
2024-10-24 20:10:45-debug: run package(wechatgame) handler(enable) success!
2024-10-24 20:10:45-debug: run package(windows) handler(enable) success!
2024-10-24 20:10:45-debug: run package(xiaomi-quick-game) handler(enable) start
2024-10-24 20:10:45-debug: run package(xiaomi-quick-game) handler(enable) success!
2024-10-24 20:10:45-debug: run package(cocos-service) handler(enable) start
2024-10-24 20:10:45-debug: run package(cocos-service) handler(enable) success!
2024-10-24 20:10:45-debug: run package(im-plugin) handler(enable) start
2024-10-24 20:10:45-debug: run package(taobao-mini-game) handler(enable) success!
2024-10-24 20:10:45-debug: run package(fix-device) handler(enable) start
2024-10-24 20:10:45-debug: run package(fix-device) handler(enable) success!
2024-10-24 20:10:45-debug: run package(im-plugin) handler(enable) success!
2024-10-24 20:10:45-debug: run package(placeholder) handler(enable) success!
2024-10-24 20:10:45-debug: run package(placeholder) handler(enable) start
2024-10-24 20:10:45-debug: run package(web-desktop) handler(enable) start
2024-10-24 20:10:45-debug: asset-db:worker-init: initPlugin (2034ms)
2024-10-24 20:10:45-debug: run package(windows) handler(enable) start
2024-10-24 20:10:45-debug: [Assets Memory track]: asset-db:worker-init start:21.23MB, end 197.51MB, increase: 176.28MB
2024-10-24 20:10:45-debug: Run asset db hook programming:beforePreStart ...
2024-10-24 20:10:46-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunksbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/gizmo/y.png@f9941background: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/tools/debug-view-runtime-control.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/gizmo/z.png@6c48abackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/tools/parsed-effect-info.jsonbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Bold.fntbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-BoldItalic.fntbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/gizmo/z.png@f9941background: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-BoldItalic_0.pngbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Bold_0.pngbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Italic.fntbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Italic_0.pngbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Regular.fntbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Regular_0.pngbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Bold_0.png@6c48abackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-BoldItalic_0.png@6c48abackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-freetype/OpenSans-Bold.ttfbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Italic_0.png@6c48abackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Bold_0.png@f9941background: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-BoldItalic_0.png@f9941background: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Italic_0.png@f9941background: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Regular_0.png@6c48abackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-freetype/OpenSans-BoldItalic.ttfbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-freetype/OpenSans-Italic.ttfbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Regular_0.png@f9941background: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/2d/Camera.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-freetype/OpenSans-Regular.ttfbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/3d/Capsule.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/3d/Cone.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/3d/Cube.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/3d/Cylinder.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/3d/Plane.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/3d/Quad.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/3d/Sphere.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/3d/Torus.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/effects/Particle System.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/light/Directional Light.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/light/Light Probe Group.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/light/Point Light.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/light/Ranged Directional Light.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/light/Reflection Probe.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/light/Sphere Light.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/light/Spot Light.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Button.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Canvas.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/EditBox.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Graphics.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Label.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Layout.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Mask.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/ParticleSystem2D.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/ProgressBar.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/RichText.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/ScrollView.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Slider.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Sprite.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/SpriteRenderer.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/SpriteSplash.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/TiledMap.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Toggle.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/ToggleContainer.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/VideoPlayer.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/WebView.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Widget.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/pageView.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/dependencies/textures/preintegrated-skin.pngbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/2d/ui/Canvas.prefabbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/dependencies/textures/lut/original-color-grading.pngbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/dependencies/textures/preintegrated-skin.png@6c48abackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/dependencies/textures/lut/original-color-grading.png@6c48abackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-BoldItalic.fntbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Bold.fntbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Italic.fntbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Regular.fntbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: %cImport%c: /Applications/Cocos/Creator/3.8.2/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_ui/atom.plistbackground: #aaff85; color: #000;color: #000;
2024-10-24 20:10:56-debug: [Assets Memory track]: asset-db:worker-startup-database[internal] start:208.70MB, end 525.40MB, increase: 316.70MB
2024-10-24 20:10:56-debug: asset-db:worker-startup-database[internal] (10087ms)
2024-10-24 20:10:56-debug: asset-db:start-database (10314ms)
2024-10-24 20:10:56-debug: asset-db:ready (15747ms)
2024-10-24 20:10:56-debug: init worker message success
2024-10-24 20:10:56-debug: [Build Memory track]: builder:worker-init start:521.32MB, end 533.45MB, increase: 12.14MB
2024-10-24 20:10:56-debug: programming:execute-script (4ms)
2024-10-24 20:10:56-debug: builder:worker-init (325ms)
2024-10-24 20:10:57-debug: programming:execute-script (8ms)
2024-10-24 21:06:28-debug: refresh db internal success
2024-10-24 21:06:28-debug: refresh db assets success
2024-10-24 21:06:28-debug: Run asset db hook engine-extends:afterRefresh ...
2024-10-24 21:06:28-debug: Run asset db hook engine-extends:afterRefresh success!
2024-10-24 21:06:28-debug: asset-db:refresh-all-database (59ms)
2024-10-24 21:06:41-debug: refresh db internal success
2024-10-24 21:06:41-debug: refresh db assets success
2024-10-24 21:06:41-debug: Run asset db hook engine-extends:afterRefresh ...
2024-10-24 21:06:41-debug: Run asset db hook engine-extends:afterRefresh success!
2024-10-24 21:06:41-debug: asset-db:refresh-all-database (51ms)
2024-10-24 21:06:41-debug: asset-db:worker-effect-data-processing (1ms)
2024-10-24 21:06:41-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-10-24 21:12:10-debug: refresh db internal success
2024-10-24 21:12:10-debug: refresh db assets success
2024-10-24 21:12:10-debug: Run asset db hook engine-extends:afterRefresh ...
2024-10-24 21:12:10-debug: Run asset db hook engine-extends:afterRefresh success!
2024-10-24 21:12:10-debug: asset-db:refresh-all-database (39ms)
2024-10-24 21:12:10-debug: asset-db:worker-effect-data-processing (1ms)
2024-10-24 21:12:10-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-10-24 21:12:17-debug: refresh db internal success
2024-10-24 21:12:17-debug: refresh db assets success
2024-10-24 21:12:17-debug: Run asset db hook engine-extends:afterRefresh ...
2024-10-24 21:12:17-debug: Run asset db hook engine-extends:afterRefresh success!
2024-10-24 21:12:17-debug: asset-db:refresh-all-database (54ms)
2024-10-24 21:12:21-debug: refresh db internal success
2024-10-24 21:12:21-debug: Run asset db hook engine-extends:afterRefresh success!
2024-10-24 21:12:21-debug: Run asset db hook engine-extends:afterRefresh ...
2024-10-24 21:12:21-debug: refresh db assets success
2024-10-24 21:12:21-debug: asset-db:refresh-all-database (50ms)
2024-10-24 21:12:21-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2024-10-24 21:12:31-debug: refresh db internal success
2024-10-24 21:12:31-debug: Run asset db hook engine-extends:afterRefresh success!
2024-10-24 21:12:31-debug: Run asset db hook engine-extends:afterRefresh ...
2024-10-24 21:12:31-debug: refresh db assets success
2024-10-24 21:12:31-debug: asset-db:refresh-all-database (34ms)
2024-10-24 21:12:31-debug: asset-db:worker-effect-data-processing (1ms)
2024-10-24 21:12:31-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-10-24 21:15:32-debug: refresh db internal success
2024-10-24 21:15:32-debug: Run asset db hook engine-extends:afterRefresh ...
2024-10-24 21:15:32-debug: refresh db assets success
2024-10-24 21:15:32-debug: Run asset db hook engine-extends:afterRefresh success!
2024-10-24 21:15:32-debug: asset-db:refresh-all-database (47ms)
2024-10-24 21:15:32-debug: asset-db:worker-effect-data-processing (1ms)
2024-10-24 21:15:32-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-10-24 21:15:37-debug: refresh db internal success
2024-10-24 21:15:37-debug: refresh db assets success
2024-10-24 21:15:37-debug: Run asset db hook engine-extends:afterRefresh ...
2024-10-24 21:15:37-debug: Run asset db hook engine-extends:afterRefresh success!
2024-10-24 21:15:37-debug: asset-db:refresh-all-database (31ms)
2024-10-24 21:15:37-debug: asset-db:worker-effect-data-processing (1ms)
2024-10-24 21:15:37-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
